1 1.0
2 0.2543088340622666
3 0.1293335974764176
4 0.0796086618612944
5 0.054098535529784664
6 0.03981956995474009
7 0.031118087197695855
8 0.024687219030493285
9 0.02037457521220341
10 0.01697627283948736
11 0.014278965575044574
12 0.012221697322503467
13 0.010652077840935066
14 0.009646302250803858
15 0.008472897395650781
16 0.007573794974169853
17 0.006994712058639764
18 0.006507063287667057
19 0.006065131588973042
20 0.005592721842093232
21 0.005196507215677907
22 0.004739336492890995
23 0.004404077962847259
24 0.0040535804087106254
25 0.003794516999131375
26 0.003642126758202404
27 0.0033830633486231533
28 0.0032306731076941824
29 0.0029258926258362407
30 0.0027125462885356816
31 0.0025144389753280192
32 0.0024077658066777394
33 0.0023010926380274597
34 0.0022401365416558714
35 0.002118224348912695
36 0.002072507276634004
37 0.0020115511802624155
38 0.0018591609393334445
39 0.001752487770683165
40 0.0016915316743115767
41 0.0016610536261257825
42 0.0015696194815684
43 0.0014934243611039145
44 0.0014781853370110173
45 0.0014477072888252232
46 0.001417229240639429
47 0.0013105560719891495
48 0.001249599975617561
49 0.0012038829033388697
50 0.0011581658310601784
51 0.001081970710595693
52 0.0010514926624098989
53 0.0010210146142241047
54 0.0009752975419454134
55 0.0009448194937596192
56 0.0008686243732951338
57 0.0007924292528306483
58 0.000746712180551957
61 0.00073147315645906
62 0.0006857560841803687
63 0.0006705170600874716
64 0.0006552780359945745
66 0.0006247999878087804
67 0.0005943219396229863
68 0.0005638438914371921
72 0.0005486048673442951
75 0.000533365843251398
78 0.000518126819158501
80 0.0005028877950656039
83 0.00047240974687980965
85 0.00045717072278691253
86 0.00042669267460111835
87 0.00041145365050822123
89 0.00038097560232242705
92 0.00036573657822953
95 0.0003504975541366329
100 0.00033525853004373585
107 0.0003200195059508388
108 0.0003047804818579417
109 0.00028954145776504466
114 0.0002743024336721476
115 0.00025906340957925053
117 0.00022858536139345637
120 0.00021334633730055928
132 0.0001981073132076622
141 0.000167629265021868
150 0.00015239024092897092
160 0.00013715121683607382
173 0.00012191219274317673
176 0.00010667316865027964
238 9.143414455738255e-05
247 7.619512046448546e-05
310 6.0956096371588366e-05
844 4.5717072278691275e-05
874 3.0478048185794183e-05
1903 1.5239024092897092e-05
